x,y
0.17798011653868684,0.08644698586878567
0.172741104702271,0.048500225043136974
0.1366019280714722,0.06767577781542963
0.2472746646457759,0.0878102099492144
0.22560721575460613,0.0918445722700312
0.2744436541585547,0.0673099934519758
0.2928236515495197,0.11698711159506012
0.414528169102751,0.08541926681309284
0.4104951311694041,0.1669893147664483
0.43508727464083036,0.1334166835764381
0.5067352251662828,0.18434000146204363
0.5317288672413574,0.16168706300887306
0.48386128312328736,0.15017194334770065
0.4518411088568324,0.22716594708678867
0.5367309753557192,0.20186918380988061
0.46995130168617555,0.21493349780097745
0.4957852799675682,0.15647971364845992
0.501347173800845,0.14424891539918666
0.49396576956777827,0.29593005675746387
0.49927482527562617,0.20103003051774132
0.5241331946481961,0.22279771339944007
0.48903854356858817,0.2129382299033354
0.4937548030507592,0.17547488605997122
0.5253228382192879,0.24621628654777514
0.5563719647010354,0.22464857515059733
0.5181946101494983,0.30196505628097886
0.5200919757845968,0.20390275865079593
0.5609524334185596,0.2669711787307664
0.5325875555778049,0.36577603307151396
0.5001945116712575,0.34621330195042516
0.46534025541823404,0.3935866162171135
0.4971888348129145,0.3552396681090003
0.4996586884352457,0.4244935525578981
0.4945695017851361,0.34404597015216853
0.5063467413192438,0.40261821668304104
0.4232299373570802,0.44823907605513497
0.5070291172098512,0.5538961367071862
0.47340551216074417,0.5403498436274967
0.510166498367449,0.5046014721549956
0.5219136592285633,0.5531508511205004
0.4433412757969922,0.5517158435564462
0.4528647412670595,0.5620330677956503
0.48164323412000526,0.5529163545288657
0.47266895058251,0.538930972560891
0.4348684014849888,0.622362425966859
0.4640055073639426,0.5827610900935152
0.4849492973772284,0.619168866556687
0.43121609804085376,0.6219705147132525
0.42575527888476705,0.5331214960846462
0.4238979879493367,0.5422169378695956
0.40450324930644704,0.5718373661599017
0.4521225843815103,0.5805144414921969
0.4856046584654442,0.5336974206048462
0.48005996906996984,0.6349609642889203
0.40288213364008724,0.5523252447301145
0.4145579808246255,0.6188413303879481
0.43964413960238286,0.6730606229576537
0.47674916384354954,0.6681038139969507
0.4531566392625137,0.6166823230596807
0.41595762663142727,0.769582194513514
0.44398934643823856,0.743027694365101
0.4623746755002365,0.8179079364559643
0.47809355519734054,0.8164085066474592
0.3983440591768009,0.9110012253104154
0.5198178689049175,0.8098481612650434
0.4441854667559247,0.8754543033465376
0.5223177141551524,0.881570503948996
0.508443895150671,0.9392631016031647
0.4275985897181468,0.94797500351335
0.49424010851730854,0.8847381594696334
0.48249741195208923,0.8974837259297213
0.42822166890524255,0.8328031593050245
0.45320688217474875,0.8272623829392509
0.4597840543235743,0.9144540676961973
0.4578586598569127,0.7941091678412404
0.4053315127546904,0.7924149252224201
0.47341486405140987,0.7258950898909411
0.4496781079126139,0.7451287544760051
0.4458381561057038,0.7039284690911112
0.31689797018090243,0.7113362380591323
0.5187216331859927,0.7331173551501656
0.4058044684282251,0.7070998894762316
0.4883251213647771,0.7223981208923171
0.4917578255481424,0.7576730260990063
0.45808099580799944,0.7957517356276623
0.4727562164828705,0.9137714272034173
0.4593029052827846,0.8316979781723312
0.49562770177605125,0.8641639215300678
0.49810322539106594,0.9503616937808341
0.43058018798985853,0.8692193789333145
0.5043239802898744,0.8657327013426024
0.5086598585442699,0.8378277217514943
0.5400256182761597,0.8891234956328433
0.61116899108419,0.9254742854071756
0.587239641834036,0.9445516788325683
0.5406650346397255,0.8656661468476821
0.5899501873489716,0.8889929739063674
0.5278770772424548,0.8763632847027163
0.6423896190666608,0.9605045788518343
0.6317182161591888,0.9778955717318477
0.5807640507019479,0.9136002716973229
0.7665342912809712,0.9276153465891546
0.7617664550419697,0.9404354948272898
0.6834445664304154,0.8976085554350062
0.7270409526374432,0.8887037796337007
0.7459556805390765,0.886025582882338
0.8518797585087379,0.8718768495061684
0.8234058677198579,0.8878127371106472
0.7850194171877901,0.9239631205279819
0.8351354425452366,1.0
0.8669293382868981,0.8940666050605679
0.8245194536882742,0.9466125539783877
0.9038061302410653,0.8828529762498986
0.8147958581366792,0.967178761938386
0.7823100656383547,0.958885591259136
0.7753645270076478,0.8906330620056959
0.6618998356657043,0.87609519338636
0.608905055215707,0.9056693314241453
0.6568952687426447,0.9463164876760866
0.6398828636183262,0.9674447226233076
0.6581253444844606,0.9982002546525838
0.6912626502615532,0.9182051269214383
0.7453601487875571,0.9013695405063029
0.7113363843689163,0.9729116519099811
0.7939441073808974,0.9214610330167954
0.7817826456892364,0.9408754831915075
0.808015466819974,0.9963952572568124
0.8114090639615161,0.9448986297480191
0.7277239863418653,0.9620408201590337
0.6194863009324555,0.9474801908203306
0.6148074192508564,0.8818473286342918
0.6259692936330046,0.9113730011788223
0.44247014660894657,0.5685885098472951
0.4244362255876215,0.5116439892772884
0.45149676273685446,0.535414919967369
0.4093686318587168,0.5147805441093605
0.4571519990808825,0.4381047914693196
0.5101362562754856,0.4672913117423891
0.5193922397003012,0.44740993965395615
0.5714241059773539,0.37215711414807356
0.5169784644722246,0.3457346907728735
0.5455217061940758,0.32329680409775413
0.5393624940928593,0.28074217252669226
0.47217535936062016,0.24696842744484085
0.4143200390695386,0.16728928660404482
0.38221732227136856,0.14322827850273895
0.45343284560324487,0.12298204752474672
0.38793966655782064,0.06531699433214988
0.27000305697501,0.12136203138592862
0.2648233387495848,0.09873262008197652
0.1963871135979317,0.09767623364527217
0.14078413195733297,0.09799576246517336
0.13678570925111053,0.06513023839215674
0.13722899328190724,0.025775281356062683
