x,y
0.0,0.021810960720332766
0.11322431887037217,0.044900568103755714
0.0027971695145305245,0.004401726285351765
0.09435175077919261,0.016647154704962634
0.1078800276125436,0.055906868112479004
0.08151910026758322,0.10701012018407045
0.10628989359243991,0.23865898116968973
0.08424645272771647,0.14149952912720434
0.13030009511279397,0.1868611098075158
0.13215777306940568,0.2826439059436612
0.07088899374150526,0.21245444259756832
0.13432463044395598,0.21766068292275628
0.12904727066448726,0.19905324811447717
0.1715317114155894,0.26400786006751953
0.23236692862605457,0.3031935416324789
0.20675808939562199,0.3284164402856945
0.16439152353616504,0.26213906652083296
0.20443016496972166,0.2947634383623474
0.14309050837955445,0.2899345611051168
0.23208378011007605,0.3758600671931933
0.2138453559071931,0.40420391157463353
0.1612117004696736,0.3567194891668084
0.33319919763262784,0.3789814289898003
0.2998042302396129,0.3985517093226876
0.20221732960768113,0.36772830128349954
0.25214504579331365,0.3792324956486395
0.2732215982913469,0.3944158563756451
0.37403013441487454,0.3928752812195002
0.32179353541788647,0.41810871360680807
0.27518368197935605,0.46355664180697176
0.31568646930293814,0.557271715748527
0.3433879315676927,0.446397189779943
0.2975805310558626,0.5011734036214608
0.398988961789132,0.44476858485465276
0.34142402704621144,0.53749980935649
0.35109699021774116,0.543024050631123
0.3842639905184349,0.49804505199658444
0.3161044518593237,0.5036286744411438
0.31185087595801364,0.5458109706989538
0.3999921643690009,0.6032690045775947
0.410004472323715,0.6454108365581903
0.4206799318944385,0.6866731671041537
0.41136882714879974,0.607411571460298
0.4437498342051491,0.5988228499763228
0.3897276042497812,0.6775611464594926
0.44959572742288095,0.6322560327941297
0.42021547044929597,0.6594712949152625
0.4278396611707081,0.7179845346533841
0.44096210420406107,0.6759440258096092
0.4592185959168663,0.7096096147447734
0.41800255465994324,0.7091835451243325
0.4713884607080186,0.6685091889376222
0.5098647030220764,0.7130615271698937
0.48077403659789403,0.7706730191950297
0.47246896146837974,0.725285976993379
0.5165357109519574,0.7964265069940392
0.4907188748444635,0.804348729675105
0.538540778019278,0.7615126434943108
0.5922584887302308,0.8156576697667088
0.5932910692485837,0.8286941895062144
0.6332967539951437,0.8018616431625804
0.5595475645169881,0.8267240594020847
0.5829367284400568,0.8557295862238596
0.5895756873383313,0.8652229950166208
0.5604163388463906,0.8893553164238654
0.5603361514321064,0.8604852935512055
0.588382975054713,0.8798786444563546
0.7211378739347676,0.8898443187360344
0.6843103619960058,0.838800492417829
