x,y
0.06858729473943767,0.0
0.15164428016909715,0.011061913171287147
0.08835463212692637,0.014401191828184534
0.0868759041013807,0.0
0.07925599089794774,0.055886969643782425
0.11725447305181973,0.08730794844505325
0.07526689119725705,0.052550870567683095
0.1457920987449021,0.10251402361101303
0.1944449288485924,0.10304403174165891
0.2463853912552481,0.05773774305006855
0.2141071470492467,0.17015631008262277
0.18910269175137412,0.06568177710154699
0.2625442577801386,0.15001705545324207
0.28661311555351954,0.09030391330505777
0.22870995708231287,0.09121452342165044
0.3069489064036445,0.22346191975395113
0.32149806860679103,0.14555051558061516
0.3149208346601075,0.08249076214081764
0.3600602563769661,0.17251927313995366
0.3768907333555286,0.12238062709424752
0.3537227922963118,0.1536499565961685
0.3956447186107003,0.18324288803972444
0.3561452295601392,0.23749330372038313
0.34515181526132394,0.19948062764300822
0.44930956405219713,0.22555718875696198
0.3855179739297578,0.2377362759163597
0.41057823991353887,0.25204451080919493
0.38001671818287097,0.2550261073104555
0.38179991420841314,0.2588969244094269
0.4429230102694012,0.25671919004960514
0.4522573532513005,0.3201271364180024
0.4665289738620127,0.2592977391993052
0.49769749854448087,0.2601776572176929
0.5861386938489253,0.32753542342938524
0.5871074228827081,0.2440505453165489
0.5977626494060302,0.3351638605941607
0.48510574578201493,0.2998020053804019
0.5823221421741942,0.3974457848488947
0.5103777384205842,0.3683074846647733
0.5666178574323266,0.42177812119112407
0.6719493465466262,0.3480235572013062
0.6703955036696182,0.47335225184906615
0.6617077847776096,0.32619335440556
0.6688771486931322,0.4747238027427021
0.664200854843364,0.4317886810866923
0.6860068560946871,0.43333454931516524
0.7332171799515446,0.43530475429459836
0.6438859295954494,0.5273489950443718
0.7134918633973614,0.44216395942134196
0.693913187212426,0.44500751710114456
0.7315932324599898,0.5151796983711697
0.738019340302633,0.5247845771987406
0.7971406378693755,0.5456348880751833
0.7965889039804309,0.438914348095723
0.7382649574530149,0.5488711450518685
0.8383037551511213,0.5501465513724443
0.8174570502183086,0.5908805690898453
0.836310255504571,0.545802065953965
0.8770515662481817,0.6134387720312238
0.8627487537361246,0.5729199486693118
0.8658369391003152,0.6074049715954597
0.8555320550170936,0.5687051587808315
0.8693579724427137,0.5546298840302232
0.8353624151879516,0.6265976356723962
0.879292755998645,0.5946449337327168
0.8399363752662681,0.5856336988400528
0.8526178527550199,0.5717503075383021
0.8243810290780158,0.5467643435211534
0.8936547411855926,0.6003821952344456
0.9476726514001522,0.6087565928418077
0.8775182860097809,0.5705597565216126
0.7416921034030881,0.4918424057012037
0.845877659200229,0.42513162583209574
0.8231437685014769,0.5221335406366997
0.8292481655499739,0.4357522465796052
0.8587146137260175,0.3786304816020429
0.7976075291264507,0.4325306257811584
0.7907202415069917,0.4420112418327647
0.7504453096365897,0.47654680877857986
0.6611713810547963,0.365025227931625
0.7313476286853935,0.417754884962415
0.7190531902731191,0.3667666232889552
0.6766043267560123,0.42642130986774435
0.6908346246958542,0.36431707599345325
0.6730399510076908,0.4587249368420543
0.6181106613331098,0.33060048524359886
0.5801885821224171,0.30657991244985405
0.5769793699663276,0.2448754323126745
0.6200526328529697,0.3548612367326913
0.5423017349711919,0.2836761335709561
0.5595456037921436,0.24022657446988782
0.49813707319842165,0.24385513051146612
0.48729202795227583,0.2739522934694044
0.5088830266211066,0.23666229649730705
0.4907575960599929,0.22579919495206757
0.43395563959965927,0.30135989787627665
0.4600244672435618,0.21973172768777238
0.3603384177047633,0.17380636457914242
0.347087524377024,0.20537440400749837
0.36294982093120665,0.16206333267362302
0.39606499696764585,0.11291543619054009
0.4375902598253312,0.14926533533201786
0.27015212669655647,0.11471564995187639
0.9799881138190412,0.5968249646271453
0.9780650967810648,0.5588782038014967
0.901523726365988,0.5564744391466013
0.9444337758160558,0.5401016283431094
0.8626762980880814,0.5308633718724355
0.8640622856346521,0.4914094861279222
0.8192443931284834,0.5211970678969398
0.8678030363892624,0.46145022527247015
0.7945645201762341,0.5098882831029758
0.7712899453140616,0.4481495819459096
0.7946549100296944,0.46757466996818614
0.7804810157378259,0.40015088286019596
0.7127174628291186,0.368728989657695
0.6384218911353916,0.39433522715938735
0.663623851262367,0.3341865276638005
0.5307324153621431,0.30908829199902277
0.5074508728812742,0.22079158470177418
0.45995684993951846,0.18864539432754163
0.41278350812517733,0.3204111435608594
0.3783006262517508,0.20559572519617758
0.37994703203524405,0.20745232524473242
0.3216404173665594,0.17934137492589716
0.3035609807358745,0.11203941722961733
0.32207317044875566,0.1512868971459078
0.3336425956160869,0.10650610806202121
0.2857253904073415,0.1689119008495758
0.2745669105867925,0.04764945340813037
0.30547938382543677,0.10242410272784977
0.2640586605290343,0.1697608922479763
0.2217176322271683,0.12700662989925587
0.1866552422360344,0.15616726096955244
0.21850382163071486,0.08636948520807997
0.36356145158594594,0.2585712738043858
0.40779591943620835,0.18148601633763706
0.5018486277169729,0.2832772278083015
0.45499963279953376,0.3472400491312498
0.5611782412889397,0.42974867147382356
0.5536663271511281,0.40961131656245053
0.9085546802699175,0.5149346152668934
0.8405098322303725,0.4639802915684637
0.6622494711075049,0.3746158004952138
0.5621369744909572,0.33182962169300834
0.4582756754063217,0.27624366013465196
0.3597695323109591,0.2158278135014443
0.2622810768415263,0.2693861787199734
0.26489022433296383,0.21318868274249678
0.2725700351524915,0.23300029910153583
0.20888885142079833,0.2225250191747952
0.20342803226471162,0.1286971525149489
0.20157074132928124,0.13281374626865852
0.18217600268639159,0.15745532652772481
0.22979533776145486,0.161162172412411
0.2634855455834992,0.10440038333802698
